"chamber","Date","leaf_area","SLA","leaf_mass"
"C04",2015-10-29,0.377839607142857,82.5633333333333,45.7636086006125
"C04",2015-10-30,0.385963314285714,82.5633333333333,46.7475450303663
"C04",2015-10-31,0.394087021428571,82.5633333333333,47.73148146012
"C04",2015-11-01,0.402210728571429,82.5633333333333,48.7154178898739
"C04",2015-11-02,0.410334435714286,82.5633333333333,49.6993543196277
"C04",2015-11-03,0.418458142857143,82.5633333333333,50.6832907493814
"C04",2015-11-04,0.42658185,82.5633333333333,51.6672271791352
"C04",2015-11-05,0.434705557142857,82.5633333333333,52.651163608889
"C04",2015-11-06,0.442829264285714,82.5633333333333,53.6351000386427
"C04",2015-11-07,0.450952971428571,82.5633333333333,54.6190364683965
"C04",2015-11-08,0.459076678571429,82.5633333333333,55.6029728981504
"C04",2015-11-09,0.467200385714286,82.5633333333333,56.5869093279042
"C04",2015-11-10,0.475324092857143,82.5633333333333,57.5708457576579
"C04",2015-11-11,0.4834478,82.5633333333333,58.5547821874117
"C04",2015-11-12,0.493766628571429,82.5633333333333,59.8045898386809
"C04",2015-11-13,0.504085457142857,82.5633333333333,61.05439748995
"C04",2015-11-14,0.514404285714286,82.5633333333333,62.3042051412192
"C04",2015-11-15,0.524723114285714,82.5633333333333,63.5540127924883
"C04",2015-11-16,0.535041942857143,82.5633333333333,64.8038204437575
"C04",2015-11-17,0.545360771428571,82.5633333333333,66.0536280950266
"C04",2015-11-18,0.5556796,82.5633333333333,67.3034357462958
"C04",2015-11-19,0.565998428571429,82.5633333333333,68.553243397565
"C04",2015-11-20,0.576317257142857,82.5633333333333,69.8030510488341
"C04",2015-11-21,0.586636085714286,82.5633333333333,71.0528587001033
"C04",2015-11-22,0.596954914285714,82.5633333333333,72.3026663513724
"C04",2015-11-23,0.607273742857143,82.5633333333333,73.5524740026416
"C04",2015-11-24,0.617592571428571,82.5633333333333,74.8022816539107
"C04",2015-11-25,0.6279114,82.5633333333333,76.0520893051799
"C04",2015-11-26,0.641874178571429,82.5633333333333,77.7432490497916
"C04",2015-11-27,0.655836957142857,82.5633333333333,79.4344087944031
"C04",2015-11-28,0.669799735714286,82.5633333333333,81.1255685390148
"C04",2015-11-29,0.683762514285714,82.5633333333333,82.8167282836264
"C04",2015-11-30,0.697725292857143,82.5633333333333,84.5078880282381
"C04",2015-12-01,0.711688071428571,82.5633333333333,86.1990477728497
"C04",2015-12-02,0.72565085,82.5633333333333,87.8902075174613
"C04",2015-12-03,0.739613628571429,82.5633333333333,89.581367262073
"C04",2015-12-04,0.753576407142857,82.5633333333333,91.2725270066846
"C04",2015-12-05,0.767539185714286,82.5633333333333,92.9636867512963
"C04",2015-12-06,0.781501964285714,82.5633333333333,94.6548464959079
"C04",2015-12-07,0.795464742857143,82.5633333333333,96.3460062405196
"C04",2015-12-08,0.809427521428571,82.5633333333333,98.0371659851311
"C04",2015-12-09,0.8233903,82.5633333333333,99.7283257297428
"C04",2015-12-10,0.841141942857143,82.5633333333333,101.878389461481
"C04",2015-12-11,0.858893585714286,82.5633333333333,104.02845319322
"C04",2015-12-12,0.876645228571429,82.5633333333333,106.178516924958
"C04",2015-12-13,0.894396871428571,82.5633333333333,108.328580656696
"C04",2015-12-14,0.912148514285714,82.5633333333333,110.478644388435
"C04",2015-12-15,0.929900157142857,82.5633333333333,112.628708120173
"C04",2015-12-16,0.9476518,82.5633333333333,114.778771851912
"C04",2015-12-17,0.963279514285714,82.5633333333333,116.671587179827
"C04",2015-12-18,0.978907228571429,82.5633333333333,118.564402507743
"C04",2015-12-19,0.994534942857143,82.5633333333333,120.457217835659
"C04",2015-12-20,1.01016265714286,82.5633333333333,122.350033163575
"C04",2015-12-21,1.02579037142857,82.5633333333333,124.24284849149
"C04",2015-12-22,1.04141808571429,82.5633333333333,126.135663819406
"C04",2015-12-23,1.0570458,82.5633333333333,128.028479147321
"C04",2015-12-24,1.09571562857143,82.5633333333333,132.712135561157
"C04",2015-12-25,1.13438545714286,82.5633333333333,137.395791974992
"C04",2015-12-26,1.17305528571429,82.5633333333333,142.079448388828
"C04",2015-12-27,1.21172511428571,82.5633333333333,146.763104802662
"C04",2015-12-28,1.25039494285714,82.5633333333333,151.446761216497
"C04",2015-12-29,1.28906477142857,82.5633333333333,156.130417630333
"C04",2015-12-30,1.3277346,82.5633333333333,160.814074044168
"C04",2015-12-31,1.36640442857143,82.5633333333333,165.497730458004
"C04",2016-01-01,1.40507425714286,82.5633333333333,170.181386871839
"C04",2016-01-02,1.44374408571429,82.5633333333333,174.865043285674
"C04",2016-01-03,1.48241391428571,82.5633333333333,179.548699699509
"C04",2016-01-04,1.52108374285714,82.5633333333333,184.232356113344
"C04",2016-01-05,1.55975357142857,82.5633333333333,188.91601252718
"C04",2016-01-06,1.5984234,82.5633333333333,193.599668941015
"C04",2016-01-07,1.64636279285714,82.5633333333333,199.406047017297
"C04",2016-01-08,1.69430218571429,82.5633333333333,205.212425093579
"C04",2016-01-09,1.74224157857143,82.5633333333333,211.018803169861
"C04",2016-01-10,1.79018097142857,82.5633333333333,216.825181246143
"C04",2016-01-11,1.83812036428571,82.5633333333333,222.631559322424
"C04",2016-01-12,1.88605975714286,82.5633333333333,228.437937398707
"C04",2016-01-13,1.93399915,82.5633333333333,234.244315474989
"C04",2016-01-14,1.98193854285714,82.5633333333333,240.050693551271
"C04",2016-01-15,2.02987793571429,82.5633333333333,245.857071627553
"C04",2016-01-16,2.07781732857143,82.5633333333333,251.663449703835
"C04",2016-01-17,2.12575672142857,82.5633333333333,257.469827780117
"C04",2016-01-18,2.17369611428571,82.5633333333333,263.276205856398
"C04",2016-01-19,2.22163550714286,82.5633333333333,269.082583932681
"C04",2016-01-20,2.2695749,82.5633333333333,274.888962008963
"C04",2016-01-21,2.35427745714286,82.5633333333333,285.148062958883
"C04",2016-01-22,2.43898001428571,82.5633333333333,295.407163908803
"C04",2016-01-23,2.52368257142857,82.5633333333333,305.666264858723
"C04",2016-01-24,2.60838512857143,82.5633333333333,315.925365808643
"C04",2016-01-25,2.69308768571429,82.5633333333333,326.184466758564
"C04",2016-01-26,2.77779024285714,82.5633333333333,336.443567708483
"C04",2016-01-27,2.8624928,82.5633333333333,346.702668658404
"C04",2016-01-28,2.94719535714286,82.5633333333333,356.961769608324
"C04",2016-01-29,3.03189791428571,82.5633333333333,367.220870558243
"C04",2016-01-30,3.11660047142857,82.5633333333333,377.479971508164
"C04",2016-01-31,3.20130302857143,82.5633333333333,387.739072458084
"C04",2016-02-01,3.28600558571429,82.5633333333333,397.998173408005
"C04",2016-02-02,3.37070814285714,82.5633333333333,408.257274357924
"C04",2016-02-03,3.4554107,82.5633333333333,418.516375307844
"C04",2016-02-04,3.5476717,82.5633333333333,429.690948362873
"C04",2016-02-05,3.6399327,82.5633333333333,440.865521417901
"C04",2016-02-06,3.7321937,82.5633333333333,452.04009447293
"C04",2016-02-07,3.8244547,82.5633333333333,463.214667527958
"C04",2016-02-08,3.9167157,82.5633333333333,474.389240582987
"C04",2016-02-09,4.0089767,82.5633333333333,485.563813638015
"C04",2016-02-10,4.1012377,82.5633333333333,496.738386693044
"C04",2016-02-11,4.1934987,82.5633333333333,507.912959748072
"C04",2016-02-12,4.2857597,82.5633333333333,519.087532803101
"C04",2016-02-13,4.3780207,82.5633333333333,530.262105858129
"C04",2016-02-14,4.4702817,82.5633333333333,541.436678913158
"C04",2016-02-15,4.5625427,82.5633333333333,552.611251968186
"C04",2016-02-16,4.6548037,82.5633333333333,563.785825023215
"C04",2016-02-17,4.7470647,82.5633333333333,574.960398078243
"C04",2016-02-18,4.8393257,82.5633333333333,586.134971133271
"C04",2016-02-19,4.9003433,82.5633333333333,593.525370422706
"C04",2016-02-20,4.9613609,82.5633333333333,600.91576971214
"C04",2016-02-21,5.0223785,82.5633333333333,608.306169001575
"C04",2016-02-22,5.0833961,82.5633333333333,615.696568291009
"C04",2016-02-23,5.1444137,82.5633333333333,623.086967580443
"C04",2016-02-24,5.2054313,82.5633333333333,630.477366869878
"C04",2016-02-25,5.2664489,82.5633333333333,637.867766159312
"C04",2016-02-26,5.3274665,82.5633333333333,645.258165448746
"C04",2016-02-27,5.3884841,82.5633333333333,652.648564738181
"C04",2016-02-28,5.4495017,82.5633333333333,660.038964027615
"C04",2016-02-29,5.5105193,82.5633333333333,667.42936331705
"C04",2016-03-01,5.5715369,82.5633333333333,674.819762606484
"C04",2016-03-02,5.6325545,82.5633333333333,682.210161895918
"C04",2016-03-03,5.74011028571429,82.5633333333333,695.237226256323
"C04",2016-03-04,5.84766607142857,82.5633333333333,708.264290616727
"C04",2016-03-05,5.95522185714286,82.5633333333333,721.291354977132
"C04",2016-03-06,6.06277764285714,82.5633333333333,734.318419337536
"C04",2016-03-07,6.17033342857143,82.5633333333333,747.34548369794
"C04",2016-03-08,6.27788921428571,82.5633333333333,760.372548058344
"C04",2016-03-09,6.385445,82.5633333333333,773.399612418749
"C04",2016-03-10,6.49300078571429,82.5633333333333,786.426676779154
"C04",2016-03-11,6.60055657142857,82.5633333333333,799.453741139558
"C04",2016-03-12,6.70811235714286,82.5633333333333,812.480805499963
"C04",2016-03-13,6.81566814285714,82.5633333333333,825.507869860367
"C04",2016-03-14,6.92322392857143,82.5633333333333,838.534934220772
"C04",2016-03-15,7.03077971428571,82.5633333333333,851.561998581175
"C04",2016-03-16,7.1383355,82.5633333333333,864.58906294158
"C04",2016-03-17,7.23050612142857,82.5633333333333,875.752689421685
"C04",2016-03-18,7.32267674285714,82.5633333333333,886.916315901789
"C04",2016-03-19,7.41484736428571,82.5633333333333,898.079942381894
"C04",2016-03-20,7.50701798571429,82.5633333333333,909.243568862
"C04",2016-03-21,7.59918860714286,82.5633333333333,920.407195342104
"C04",2016-03-22,7.69135922857143,82.5633333333333,931.570821822209
"C04",2016-03-23,7.78352985,82.5633333333333,942.734448302313
"C04",2016-03-24,7.87570047142857,82.5633333333333,953.898074782418
"C04",2016-03-25,7.96787109285714,82.5633333333333,965.061701262523
"C04",2016-03-26,8.06004171428571,82.5633333333333,976.225327742627
"C04",2016-03-27,8.15221233571429,82.5633333333333,987.388954222733
"C04",2016-03-28,8.24438295714286,82.5633333333333,998.552580702838
"C04",2016-03-29,8.33655357857143,82.5633333333333,1009.71620718294
"C04",2016-03-30,8.4287242,82.5633333333333,1020.87983366305
"C04",2016-03-31,8.53670348571429,82.5633333333333,1033.95819197961
"C04",2016-04-01,8.64468277142857,82.5633333333333,1047.03655029616
"C04",2016-04-02,8.75266205714286,82.5633333333333,1060.11490861272
"C04",2016-04-03,8.86064134285714,82.5633333333333,1073.19326692928
"C04",2016-04-04,8.96862062857143,82.5633333333333,1086.27162524584
"C04",2016-04-05,9.07659991428571,82.5633333333333,1099.3499835624
"C04",2016-04-06,9.1845792,82.5633333333333,1112.42834187896
"C04",2016-04-07,9.29255848571429,82.5633333333333,1125.50670019552
"C04",2016-04-08,9.40053777142857,82.5633333333333,1138.58505851208
"C04",2016-04-09,9.50851705714286,82.5633333333333,1151.66341682864
"C04",2016-04-10,9.61649634285714,82.5633333333333,1164.7417751452
"C04",2016-04-11,9.72447562857143,82.5633333333333,1177.82013346176
"C04",2016-04-12,9.83245491428571,82.5633333333333,1190.89849177832
"C04",2016-04-13,9.9404342,82.5633333333333,1203.97685009488
"C04",2016-04-14,10.0448838928571,82.5633333333333,1216.62770715698
"C04",2016-04-15,10.1493335857143,82.5633333333333,1229.2785642191
"C04",2016-04-16,10.2537832785714,82.5633333333333,1241.92942128121
"C04",2016-04-17,10.3582329714286,82.5633333333333,1254.58027834332
"C04",2016-04-18,10.4626826642857,82.5633333333333,1267.23113540543
"C04",2016-04-19,10.5671323571429,82.5633333333333,1279.88199246755
"C04",2016-04-20,10.67158205,82.5633333333333,1292.53284952965
"C04",2016-04-21,10.7760317428571,82.5633333333333,1305.18370659176
"C04",2016-04-22,10.8804814357143,82.5633333333333,1317.83456365388
"C04",2016-04-23,10.9849311285714,82.5633333333333,1330.48542071598
"C04",2016-04-24,11.0893808214286,82.5633333333333,1343.1362777781
"C04",2016-04-25,11.1938305142857,82.5633333333333,1355.78713484021
"C04",2016-04-26,11.2982802071429,82.5633333333333,1368.43799190233
"C04",2016-04-27,11.4027299,82.5633333333333,1381.08884896443
"C04",2016-04-28,11.4905841642857,82.5633333333333,1391.72968197574
"C04",2016-04-29,11.5784384285714,82.5633333333333,1402.37051498705
"C04",2016-04-30,11.6662926928571,82.5633333333333,1413.01134799836
"C04",2016-05-01,11.7541469571429,82.5633333333333,1423.65218100968
"C04",2016-05-02,11.8420012214286,82.5633333333333,1434.29301402099
"C04",2016-05-03,11.9298554857143,82.5633333333333,1444.93384703229
"C04",2016-05-04,12.01770975,82.5633333333333,1455.5746800436
"C04",2016-05-05,12.1055640142857,82.5633333333333,1466.21551305491
"C04",2016-05-06,12.1934182785714,82.5633333333333,1476.85634606622
"C04",2016-05-07,12.2812725428571,82.5633333333333,1487.49717907753
"C04",2016-05-08,12.3691268071429,82.5633333333333,1498.13801208885
"C04",2016-05-09,12.4569810714286,82.5633333333333,1508.77884510016
"C04",2016-05-10,12.5448353357143,82.5633333333333,1519.41967811147
"C04",2016-05-11,12.6326896,82.5633333333333,1530.06051112277
"C04",2016-05-12,12.6994623714286,82.5633333333333,1538.14797183115
"C04",2016-05-13,12.7662351428571,82.5633333333333,1546.23543253952
"C04",2016-05-14,12.8330079142857,82.5633333333333,1554.32289324789
"C04",2016-05-15,12.8997806857143,82.5633333333333,1562.41035395627
"C04",2016-05-16,12.9665534571429,82.5633333333333,1570.49781466465
"C04",2016-05-17,13.0333262285714,82.5633333333333,1578.58527537301
"C04",2016-05-18,13.100099,82.5633333333333,1586.67273608139
"C04",2016-05-19,13.1668717714286,82.5633333333333,1594.76019678977
"C04",2016-05-20,13.2336445428571,82.5633333333333,1602.84765749813
"C04",2016-05-21,13.3004173142857,82.5633333333333,1610.93511820651
"C04",2016-05-22,13.3671900857143,82.5633333333333,1619.02257891489
"C04",2016-05-23,13.4339628571429,82.5633333333333,1627.11003962327
"C04",2016-05-24,13.5007356285714,82.5633333333333,1635.19750033163
"C04",2016-05-25,13.5675084,82.5633333333333,1643.28496104001
"C04",2016-05-26,13.6170748857143,82.5633333333333,1649.28841120525
"C04",2016-05-27,13.6666413714286,82.5633333333333,1655.2918613705
"C04",2016-05-28,13.7162078571429,82.5633333333333,1661.29531153574
"C04",2016-05-29,13.7657743428571,82.5633333333333,1667.29876170097
"C04",2016-05-30,13.8153408285714,82.5633333333333,1673.30221186621
"C04",2016-05-31,13.8649073142857,82.5633333333333,1679.30566203145
"C04",2016-06-01,13.9144738,82.5633333333333,1685.3091121967
"C04",2016-06-02,13.9640402857143,82.5633333333333,1691.31256236194
"C04",2016-06-03,14.0136067714286,82.5633333333333,1697.31601252718
"C04",2016-06-04,14.0631732571429,82.5633333333333,1703.31946269243
"C04",2016-06-05,14.1127397428571,82.5633333333333,1709.32291285766
"C04",2016-06-06,14.1623062285714,82.5633333333333,1715.3263630229
"C04",2016-06-07,14.2118727142857,82.5633333333333,1721.32981318814
"C04",2016-06-08,14.2614392,82.5633333333333,1727.33326335339
"C04",2016-06-09,14.3329616714286,82.5633333333333,1735.99600364511
"C04",2016-06-10,14.4044841428571,82.5633333333333,1744.65874393683
"C04",2016-06-11,14.4760066142857,82.5633333333333,1753.32148422856
"C04",2016-06-12,14.5475290857143,82.5633333333333,1761.98422452028
"C04",2016-06-13,14.6190515571429,82.5633333333333,1770.64696481201
"C04",2016-06-14,14.6905740285714,82.5633333333333,1779.30970510373
"C04",2016-06-15,14.7620965,82.5633333333333,1787.97244539545
"C04",2016-06-16,14.8336189714286,82.5633333333333,1796.63518568718
"C04",2016-06-17,14.9051414428571,82.5633333333333,1805.2979259789
"C04",2016-06-18,14.9766639142857,82.5633333333333,1813.96066627062
"C04",2016-06-19,15.0481863857143,82.5633333333333,1822.62340656235
"C04",2016-06-20,15.1197088571429,82.5633333333333,1831.28614685408
"C04",2016-06-21,15.1912313285714,82.5633333333333,1839.94888714579
"C04",2016-06-22,15.2627538,82.5633333333333,1848.61162743752
"C04",2016-06-23,15.2973753384615,82.5633333333333,1852.80495843129
"C04",2016-06-24,15.3319968769231,82.5633333333333,1856.99828942506
"C04",2016-06-25,15.3666184153846,82.5633333333333,1861.19162041882
"C04",2016-06-26,15.4012399538462,82.5633333333333,1865.3849514126
"C04",2016-06-27,15.4358614923077,82.5633333333333,1869.57828240636
"C04",2016-06-28,15.4704830307692,82.5633333333333,1873.77161340012
"C04",2016-06-29,15.5051045692308,82.5633333333333,1877.9649443939
"C04",2016-06-30,15.5397261076923,82.5633333333333,1882.15827538766
"C04",2016-07-01,15.5743476461538,82.5633333333333,1886.35160638142
"C04",2016-07-02,15.6089691846154,82.5633333333333,1890.54493737519
"C04",2016-07-03,15.6435907230769,82.5633333333333,1894.73826836896
"C04",2016-07-04,15.6782122615385,82.5633333333333,1898.93159936273
"C04",2016-07-05,15.7128338,82.5633333333333,1903.12493035649
"C04",2016-07-06,15.7744053,82.5633333333333,1910.58241753805
"C04",2016-07-07,15.8359768,82.5633333333333,1918.03990471961
"C04",2016-07-08,15.8975483,82.5633333333333,1925.49739190117
"C04",2016-07-09,15.9591198,82.5633333333333,1932.95487908272
"C04",2016-07-10,16.0206913,82.5633333333333,1940.41236626428
"C04",2016-07-11,16.0822628,82.5633333333333,1947.86985344584
"C04",2016-07-12,16.1438343,82.5633333333333,1955.3273406274
"C04",2016-07-13,16.2054058,82.5633333333333,1962.78482780896
"C04",2016-07-14,16.2669773,82.5633333333333,1970.24231499051
"C04",2016-07-15,16.3285488,82.5633333333333,1977.69980217207
"C04",2016-07-16,16.3901203,82.5633333333333,1985.15728935363
"C04",2016-07-17,16.4516918,82.5633333333333,1992.61477653519
"C04",2016-07-18,16.5132633,82.5633333333333,2000.07226371674
"C04",2016-07-19,16.5748348,82.5633333333333,2007.5297508983
"C04",2016-07-20,16.6364063,82.5633333333333,2014.98723807986
"C04",2016-07-21,16.7053713153846,82.5633333333333,2023.34022149274
"C04",2016-07-22,16.7743363307692,82.5633333333333,2031.69320490563
"C04",2016-07-23,16.8433013461538,82.5633333333333,2040.04618831852
"C04",2016-07-24,16.9122663615385,82.5633333333333,2048.39917173142
"C04",2016-07-25,16.9812313769231,82.5633333333333,2056.75215514431
"C04",2016-07-26,17.0501963923077,82.5633333333333,2065.10513855719
"C04",2016-07-27,17.1191614076923,82.5633333333333,2073.45812197008
"C04",2016-07-28,17.1881264230769,82.5633333333333,2081.81110538297
"C04",2016-07-29,17.2570914384615,82.5633333333333,2090.16408879585
"C04",2016-07-30,17.3260564538462,82.5633333333333,2098.51707220875
"C04",2016-07-31,17.3950214692308,82.5633333333333,2106.87005562164
"C04",2016-08-01,17.4639864846154,82.5633333333333,2115.22303903453
"C04",2016-08-02,17.5329515,82.5633333333333,2123.57602244741
"C04",2016-08-03,17.6119159533333,82.5633333333333,2133.14012919375
"C04",2016-08-04,17.6908804066667,82.5633333333333,2142.70423594009
"C04",2016-08-05,17.76984486,82.5633333333333,2152.26834268642
"C04",2016-08-06,17.8488093133333,82.5633333333333,2161.83244943275
"C04",2016-08-07,17.9277737666667,82.5633333333333,2171.3965561791
"C04",2016-08-08,18.00673822,82.5633333333333,2180.96066292543
"C04",2016-08-09,18.0857026733333,82.5633333333333,2190.52476967176
"C04",2016-08-10,18.1646671266667,82.5633333333333,2200.08887641811
"C04",2016-08-11,18.24363158,82.5633333333333,2209.65298316444
"C04",2016-08-12,18.3225960333333,82.5633333333333,2219.21708991077
"C04",2016-08-13,18.4015604866667,82.5633333333333,2228.78119665712
"C04",2016-08-14,18.48052494,82.5633333333333,2238.34530340345
"C04",2016-08-15,18.5594893933333,82.5633333333333,2247.90941014978
"C04",2016-08-16,18.6384538466667,82.5633333333333,2257.47351689612
"C04",2016-08-17,18.7174183,82.5633333333333,2267.03762364246
"C04",2016-08-18,18.770287,82.5633333333333,2273.44103516492
"C04",2016-08-19,18.8231557,82.5633333333333,2279.84444668739
"C04",2016-08-20,18.8760244,82.5633333333333,2286.24785820986
"C04",2016-08-21,18.9288931,82.5633333333333,2292.65126973233
"C04",2016-08-22,18.9817618,82.5633333333333,2299.05468125479
"C04",2016-08-23,19.0346305,82.5633333333333,2305.45809277726
"C04",2016-08-24,19.0874992,82.5633333333333,2311.86150429973
"C04",2016-08-25,19.1403679,82.5633333333333,2318.2649158222
"C04",2016-08-26,19.1932366,82.5633333333333,2324.66832734466
"C04",2016-08-27,19.2461053,82.5633333333333,2331.07173886713
"C04",2016-08-28,19.298974,82.5633333333333,2337.4751503896
"C04",2016-08-29,19.3518427,82.5633333333333,2343.87856191207
"C04",2016-08-30,19.4047114,82.5633333333333,2350.28197343454
"C04",2016-08-31,19.4575801,82.5633333333333,2356.685384957
"C04",2016-09-01,19.5255941928571,82.5633333333333,2364.92319345033
"C04",2016-09-02,19.5936082857143,82.5633333333333,2373.16100194368
"C04",2016-09-03,19.6616223785714,82.5633333333333,2381.39881043701
"C04",2016-09-04,19.7296364714286,82.5633333333333,2389.63661893035
"C04",2016-09-05,19.7976505642857,82.5633333333333,2397.87442742368
"C04",2016-09-06,19.8656646571429,82.5633333333333,2406.11223591702
"C04",2016-09-07,19.93367875,82.5633333333333,2414.35004441035
"C04",2016-09-08,20.0016928428571,82.5633333333333,2422.58785290368
"C04",2016-09-09,20.0697069357143,82.5633333333333,2430.82566139702
"C04",2016-09-10,20.1377210285714,82.5633333333333,2439.06346989035
"C04",2016-09-11,20.2057351214286,82.5633333333333,2447.3012783837
"C04",2016-09-12,20.2737492142857,82.5633333333333,2455.53908687703
"C04",2016-09-13,20.3417633071429,82.5633333333333,2463.77689537037
"C04",2016-09-14,20.4097774,82.5633333333333,2472.0147038637
"C04",2016-09-15,20.5386799285714,82.5633333333333,2487.62726737915
"C04",2016-09-16,20.6675824571429,82.5633333333333,2503.23983089461
"C04",2016-09-17,20.7964849857143,82.5633333333333,2518.85239441006
"C04",2016-09-18,20.9253875142857,82.5633333333333,2534.46495792552
"C04",2016-09-19,21.0542900428571,82.5633333333333,2550.07752144097
"C04",2016-09-20,21.1831925714286,82.5633333333333,2565.69008495643
"C04",2016-09-21,21.3120951,82.5633333333333,2581.30264847188
"C04",2016-09-22,21.4409976285714,82.5633333333333,2596.91521198733
"C04",2016-09-23,21.5699001571429,82.5633333333333,2612.52777550279
"C04",2016-09-24,21.6988026857143,82.5633333333333,2628.14033901824
"C04",2016-09-25,21.8277052142857,82.5633333333333,2643.7529025337
"C04",2016-09-26,21.9566077428571,82.5633333333333,2659.36546604915
"C04",2016-09-27,22.0855102714286,82.5633333333333,2674.97802956461
"C04",2016-09-28,22.2144128,82.5633333333333,2690.59059308006
"C04",2016-09-29,22.25298865,82.5633333333333,2695.26286689006
"C04",2016-09-30,22.2915645,82.5633333333333,2699.93514070007
"C04",2016-10-01,22.33014035,82.5633333333333,2704.60741451007
"C04",2016-10-02,22.3687162,82.5633333333333,2709.27968832008
"C04",2016-10-03,22.40729205,82.5633333333333,2713.95196213008
"C04",2016-10-04,22.4458679,82.5633333333333,2718.62423594009
"C04",2016-10-05,22.48444375,82.5633333333333,2723.29650975009
"C04",2016-10-06,22.5230196,82.5633333333333,2727.9687835601
"C04",2016-10-07,22.56159545,82.5633333333333,2732.6410573701
"C04",2016-10-08,22.6001713,82.5633333333333,2737.3133311801
"C04",2016-10-09,22.63874715,82.5633333333333,2741.98560499011
"C04",2016-10-10,22.677323,82.5633333333333,2746.65787880011
"C04",2016-10-11,22.71589885,82.5633333333333,2751.33015261012
"C04",2016-10-12,22.7544747,82.5633333333333,2756.00242642012
"C04",2016-10-13,22.8718627142857,82.5633333333333,2770.22036185785
"C04",2016-10-14,22.9892507285714,82.5633333333333,2784.43829729558
"C04",2016-10-15,23.1066387428571,82.5633333333333,2798.65623273331
"C04",2016-10-16,23.2240267571429,82.5633333333333,2812.87416817105
"C04",2016-10-17,23.3414147714286,82.5633333333333,2827.09210360878
"C04",2016-10-18,23.4588027857143,82.5633333333333,2841.31003904651
"C04",2016-10-19,23.5761908,82.5633333333333,2855.52797448423
"C04",2016-10-20,23.6935788142857,82.5633333333333,2869.74590992196
"C04",2016-10-21,23.8109668285714,82.5633333333333,2883.96384535969
"C04",2016-10-22,23.9283548428571,82.5633333333333,2898.18178079742
"C04",2016-10-23,24.0457428571429,82.5633333333333,2912.39971623516
"C04",2016-10-24,24.1631308714286,82.5633333333333,2926.61765167289
"C04",2016-10-25,24.2805188857143,82.5633333333333,2940.83558711062
"C04",2016-10-26,24.3979069,82.5633333333333,2955.05352254835
"C04",2016-10-27,24.4602821071429,82.5633333333333,2962.60835404856
"C04",2016-10-28,24.5226573142857,82.5633333333333,2970.16318554875
"C04",2016-10-29,24.5850325214286,82.5633333333333,2977.71801704896
"C04",2016-10-30,24.6474077285714,82.5633333333333,2985.27284854916
"C04",2016-10-31,24.7097829357143,82.5633333333333,2992.82768004937
"C04",2016-11-01,24.7721581428571,82.5633333333333,3000.38251154957
"C04",2016-11-02,24.83453335,82.5633333333333,3007.93734304978
"C04",2016-11-03,24.8969085571429,82.5633333333333,3015.49217454999
"C04",2016-11-04,24.9592837642857,82.5633333333333,3023.04700605019
"C04",2016-11-05,25.0216589714286,82.5633333333333,3030.6018375504
"C04",2016-11-06,25.0840341785714,82.5633333333333,3038.1566690506
"C04",2016-11-07,25.1464093857143,82.5633333333333,3045.71150055081
"C04",2016-11-08,25.2087845928571,82.5633333333333,3053.266332051
"C04",2016-11-09,25.2711598,82.5633333333333,3060.82116355121
"C04",2016-11-10,25.4549809571429,82.5633333333333,3083.08542417654
"C04",2016-11-11,25.6388021142857,82.5633333333333,3105.34968480185
"C04",2016-11-12,25.8226232714286,82.5633333333333,3127.61394542718
"C04",2016-11-13,26.0064444285714,82.5633333333333,3149.87820605249
"C04",2016-11-14,26.1902655857143,82.5633333333333,3172.14246667782
"C04",2016-11-15,26.3740867428571,82.5633333333333,3194.40672730313
"C04",2016-11-16,26.5579079,82.5633333333333,3216.67098792846
"C04",2016-11-17,26.7417290571429,82.5633333333333,3238.93524855379
"C04",2016-11-18,26.9255502142857,82.5633333333333,3261.1995091791
"C04",2016-11-19,27.1093713714286,82.5633333333333,3283.46376980442
"C04",2016-11-20,27.2931925285714,82.5633333333333,3305.72803042974
"C04",2016-11-21,27.4770136857143,82.5633333333333,3327.99229105506
"C04",2016-11-22,27.6608348428571,82.5633333333333,3350.25655168038
"C04",2016-11-23,27.844656,82.5633333333333,3372.52081230571
"C05",2015-10-28,0.2684463,71.68,37.4506556919643
"C05",2015-10-29,0.270594892857143,71.68,37.7504035794005
"C05",2015-10-30,0.272743485714286,71.68,38.0501514668368
"C05",2015-10-31,0.274892078571429,71.68,38.349899354273
"C05",2015-11-01,0.277040671428571,71.68,38.6496472417091
"C05",2015-11-02,0.279189264285714,71.68,38.9493951291454
"C05",2015-11-03,0.281337857142857,71.68,39.2491430165816
"C05",2015-11-04,0.28348645,71.68,39.5488909040179
"C05",2015-11-05,0.285635042857143,71.68,39.8486387914541
"C05",2015-11-06,0.287783635714286,71.68,40.1483866788903
"C05",2015-11-07,0.289932228571429,71.68,40.4481345663266
"C05",2015-11-08,0.292080821428571,71.68,40.7478824537627
"C05",2015-11-09,0.294229414285714,71.68,41.0476303411989
"C05",2015-11-10,0.296378007142857,71.68,41.3473782286352
"C05",2015-11-11,0.2985266,71.68,41.6471261160714
"C05",2015-11-12,0.304100821428571,71.68,42.4247797751913
"C05",2015-11-13,0.309675042857143,71.68,43.2024334343112
"C05",2015-11-14,0.315249264285714,71.68,43.9800870934311
"C05",2015-11-15,0.320823485714286,71.68,44.7577407525511
"C05",2015-11-16,0.326397707142857,71.68,45.5353944116709
